product,issue,table,category,code,desc_c,desc_e
HKMDS,202012,T0207,other_info,note_1,(註釋 1) 建築地盤的機構單位數目是指地盤數目，而就業人數只包括地盤工人。,"(note 1) Establishments in construction sites refer to number of sites, while persons engaged refer to manual workers only."
HKMDS,202012,T0207,other_info,note_2,(註釋 2) 統計數字所包括的行業範圍並不完整。個別行業主類及總計的數字只涉及「僱傭及職位空缺按季統計調查」與「建築地盤就業人數按季統計調查」所包括的選定行業。,(note 2) The industrial coverage is not complete.  Figures for the individual industry sections and the total figures relate only to those selected industries covered in the Quarterly Survey of Employment and Vacancies and the Quarterly Employment Survey of Construction Sites.
HKMDS,202012,T0207,other_info,note_3,(註釋 3) 住宿服務包括酒店、賓館、旅舍及其他提供短期住宿服務的機構單位。,"(note 3) Accommodation services cover hotels, guesthouses, boarding houses and other establishments providing short term accommodation."
HKMDS,202012,T0207,other_info,source,政府統計處就業統計及機構記錄組,"Employment Statistics and Central Register of Establishments Section, Census and Statistics Department"
HKMDS,202012,T0208,table,T0208,表2.8：選定行業主類內經季節性調整及未經調整的就業人數（公務員除外）按3個月的變動百分率,Table 2.8 : Percentage change over 3-month period of the seasonally adjusted and seasonally unadjusted statistics of persons engaged (other than those in the civil service) in selected industry sections
HKMDS,202012,T0208,stat,M020801,經季節性調整的就業人數（公務員除外）按3個月的變動百分率 [%],Percentage change over 3-month period of the seasonally adjusted statistics of persons engaged (other than those in the civil service) [%]
HKMDS,202012,T0208,stat,M020802,未經季節性調整的就業人數（公務員除外）按3個月的變動百分率 [%],Percentage change over 3-month period of the seasonally unadjusted statistics of persons engaged (other than those in the civil service) [%]
HKMDS,202012,T0208,class1,indcre,選定行業主類,Selected industry section
HKMDS,202012,T0208,class1_code,indcre_tt,所有行業主類 (註釋 1),All industry sections covered (note 1)
HKMDS,202012,T0208,class1_code,indcre_01,行業主類 C： 製造,Industry section C :  Manufacturing
HKMDS,202012,T0208,class1_code,indcre_02,行業主類 D 及 E： 電力和燃氣供應及廢棄物管理,"Industry sections D & E :  Electricity and gas supply, and waste management"
HKMDS,202012,T0208,class1_code,indcre_03,行業主類 F： 建築地盤 (只包括地盤工人),Industry section F :  Construction sites (manual workers only)
HKMDS,202012,T0208,class1_code,indcre_04,行業主類 G： 進出口貿易、批發及零售(註釋 1),"Industry section G :  Import/export, wholesale and retail trades (note 1)"
HKMDS,202012,T0208,class1_code,indcre_05,行業主類 I： 住宿 (註釋 2) 及膳食服務,Industry section I :  Accommodation (note 2) and food services
HKMDS,202012,T0208,class1_code,indcre_06,行業主類 K - N： 金融及保險、地產以及專業及商用服務 (註釋 1),"Industry sections K - N : Financing and insurance, real estate, and professional and business services (note1)"
HKMDS,202012,T0208,class1_code,indcre_07,行業主類 P - S： 社會及個人服務 (註釋 1),Industry sections P - S :  Social and personal services (note 1)
HKMDS,202012,T0208,other_info,note_G1,經季節性調整的數列會因應最新數據的趨勢而定期調整。,The seasonally adjusted data series are subject to routine revision when more up-to-date figures become available.
HKMDS,202012,T0208,other_info,note_G2,由於部分行業主類沒有明顯的季節性模式，所以並沒有編製有關的數字。,Seasonally adjusted data series are not compiled for some industry sections as no clear seasonal patterns are found in these sections.
HKMDS,202012,T0208,other_info,note_1,(註釋 1) 統計數字所包括的行業範圍並不完整。個別行業主類及總計的數字只涉及「僱傭及職位空缺按季統計調查」與「建築地盤就業人數按季統計調查」所包括的選定行業。,(note 1) The industrial coverage is not complete.  Figures for the individual industry sections and the total figures relate only to those selected industries covered in the Quarterly Survey of Employment and Vacancies and the Quarterly Employment Survey of Construction Sites.
HKMDS,202012,T0208,other_info,note_2,(註釋 2) 住宿服務包括酒店、賓館、旅舍及其他提供短期住宿服務的機構單位。,"(note 2) Accommodation services cover hotels, guesthouses, boarding houses and other establishments providing short term accommodation."
HKMDS,202012,T0208,figure,§,變動在±0.05%之內,Change within ±0.05%
HKMDS,202012,T0208,other_info,source,政府統計處就業統計及機構記錄組,"Employment Statistics and Central Register of Establishments Section, Census and Statistics Department"
HKMDS,202012,T0209,table,T0209,表2.9：按行業主類劃分的就業人士名義及實質平均薪金指數,Table 2.9 : Nominal and Real Indices of Payroll per Person Engaged by industry section
HKMDS,202012,T0209,stat,M020901,就業人士名義平均薪金指數 (1999年第1季=100),Nominal index of Payroll per Person Engaged (1st quarter 1999=100)
HKMDS,202012,T0209,stat,M020902,就業人士實質平均薪金指數 (1999年第1季=100) (註釋 1),Real index of Payroll per Person Engaged (1st quarter 1999=100) (note 1) 
HKMDS,202012,T0209,class1,indwl,行業主類,Industry section
HKMDS,202012,T0209,class1_code,indwl_01,製造,Manufacturing
HKMDS,202012,T0209,class1_code,indwl_03,污水處理、廢棄物管理及污染防治服務,"Sewerage, waste management and remediation services"
HKMDS,202012,T0209,class1_code,indwl_0401,進出口貿易及批發,Import/export trade and wholesale
HKMDS,202012,T0209,class1_code,indwl_0402,零售,Retail
HKMDS,202012,T0209,class1_code,indwl_05,運輸、倉庫、郵政及速遞服務,"Transportation, storage, postal and courier services"
HKMDS,202012,T0209,class1_code,indwl_06,住宿 (註釋 2) 及膳食服務,Accommodation (note 2) and food services
HKMDS,202012,T0209,class1_code,indwl_07,資訊及通訊,Information and communications 
HKMDS,202012,T0209,class1_code,indwl_08,金融及保險,Financing and insurance
HKMDS,202012,T0209,class1_code,indwl_09,地產,Real estate 
HKMDS,202012,T0209,class1_code,indwl_10,專業及商用服務,Professional and business services
HKMDS,202012,T0209,class1_code,indwl_11,社會及個人服務,Social and personal services
HKMDS,202012,T0209,class1_code,indwl_tt,所有選定行業主類 (註釋 3),All selected industry sections (note 3)
HKMDS,202012,T0209,other_info,note_1,(註釋 1) 就業人士實質平均薪金指數是按其名義指數扣除以2014/15年為基期的綜合消費物價指數而計算出來。,(note 1) The Real Indices of Payroll per Person Engaged are derived by deflating the corresponding nominal indices by the 2014/15-based Composite CPI.
HKMDS,202012,T0209,other_info,note_2,(註釋 2) 住宿服務包括酒店、賓館、旅舍及其他提供短期住宿服務的機構單位。,"(note 2) Accommodation services cover hotels, guesthouses, boarding houses and other establishments providing short term accommodation."
HKMDS,202012,T0209,other_info,note_3,(註釋 3) 「所有選定行業主類」的數字是指「勞工收入統計調查」內薪金總額統計調查涵蓋的所有行業，包括並沒有列出其統計數字的採礦及採石業與電力及燃氣供應業。,"(note 3) Figures for ""All selected industry sections"" refer to all industries covered by the payroll enquiry of the Labour Earnings Survey, including the mining and quarrying industry and the electricity and gas supply industry, the statistics of which are not separately shown."
HKMDS,202012,T0209,other_info,source,政府統計處工資及勞工成本統計組〈一）,"Wages and Labour Costs Statistics Section (1), Census and Statistics Department"
HKMDS,202012,T0210,table,T0210,表2.10：按行業主類劃分的經季節性調整及未經季節性調整的就業人士名義及實質平均薪金指數按季變動,Table 2.10 : Quarter-to-quarter rates of change in the seasonally adjusted and seasonally unadjusted series of Nominal and Real Indices of Payroll per Person Engaged by industry section
HKMDS,202012,T0210,stat,M021001,經季節性調整的就業人士名義平均薪金指數的按季變動 [%],Seasonally adjusted quarter-to-quarter rates of change of Nominal index of Payroll per Person Engaged [%]
HKMDS,202012,T0210,stat,M021002,未經季節性調整的就業人士名義平均薪金指數的按季變動 [%],Seasonally unadjusted quarter-to-quarter rates of change of Nominal index of Payroll per Person Engaged [%]
HKMDS,202012,T0210,stat,M021003,經季節性調整的就業人士實質平均薪金指數 (註釋 1) 的按季變動 [%],Seasonally adjusted quarter-to-quarter rates of change of Real index of Payroll per Person Engaged (note 1) [%]
HKMDS,202012,T0210,stat,M021004,未經季節性調整的就業人士實質平均薪金指數 (註釋 1) 的按季變動 [%],Seasonally unadjusted quarter-to-quarter rates of change of Real index of Payroll per Person Engaged (note 1) [%]
HKMDS,202012,T0210,class1,indwl,行業主類,Industry section
HKMDS,202012,T0210,class1_code,indwl_01,製造,Manufacturing
HKMDS,202012,T0210,class1_code,indwl_03,污水處理、廢棄物管理及污染防治服務,"Sewerage, waste management and remediation services"
HKMDS,202012,T0210,class1_code,indwl_0401,進出口貿易及批發,Import/export trade and wholesale 
HKMDS,202012,T0210,class1_code,indwl_0402,零售,Retail
HKMDS,202012,T0210,class1_code,indwl_05,運輸、倉庫、郵政及速遞服務,"Transportation, storage, postal and courier services"
HKMDS,202012,T0210,class1_code,indwl_06,住宿 (註釋 2) 及膳食服務,Accommodation (note 2) and food services
HKMDS,202012,T0210,class1_code,indwl_07,資訊及通訊,Information and communications
HKMDS,202012,T0210,class1_code,indwl_08,金融及保險,Financing and insurance 
HKMDS,202012,T0210,class1_code,indwl_09,地產,Real estate
HKMDS,202012,T0210,class1_code,indwl_10,專業及商用服務,Professional and business services
HKMDS,202012,T0210,class1_code,indwl_11,社會及個人服務,Social and personal services
HKMDS,202012,T0210,class1_code,indwl_tt,所有選定行業主類 (註釋 3),All selected industry sections (note 3)
HKMDS,202012,T0210,other_info,note_G1,上表所列經季節性調整的數字，會隨着獲取更多後期數據後，在首度發表後3年內，進行修訂。最近一次修訂是在獲取2019年第4季的數字後完成。,The seasonally adjusted figures presented above are subject to revision (as more data become available) up to 3 years after the original publication.  The latest revision has been done with data of the fourth quarter of 2019 taken into account.
HKMDS,202012,T0210,other_info,note_1,(註釋 1) 就業人士實質平均薪金指數是按其名義指數扣除以2014/15年為基期的綜合消費物價指數而計算出來。,(note 1) The Real Indices of Payroll per Person Engaged are derived by deflating the corresponding nominal indices by the 2014/15-based Composite CPI.
HKMDS,202012,T0210,other_info,note_2,(註釋 2) 住宿服務包括酒店、賓館、旅舍及其他提供短期住宿服務的機構單位。,"(note 2) Accommodation services cover hotels, guesthouses, boarding houses and other establishments providing short term accommodation."
HKMDS,202012,T0210,other_info,note_3,(註釋 3) 「所有選定行業主類」的數字是指「勞工收入統計調查」內薪金總額統計調查涵蓋的所有行業，包括並沒有列出其統計數字的採礦及採石業與電力及燃氣供應業。,"(note 3) Figures for ""All selected industry sections"" refer to all industries covered by the payroll enquiry of the Labour Earnings Survey, including the mining and quarrying industry and the electricity and gas supply industry, the statistics of which are not separately shown."
HKMDS,202012,T0210,figure,§,變動在±0.05%之內,Change within ±0.05%
HKMDS,202012,T0210,other_info,source,政府統計處工資及勞工成本統計組〈一）,"Wages and Labour Costs Statistics Section (1), Census and Statistics Department"
HKMDS,202012,T0211,table,T0211,表2.11：按行業主類及主要職業組別劃分的工資指數,Table 2.11 : Wage Indices by industry section and broad occupational group
HKMDS,202012,T0211,stat,M021101,名義工資指數 (1992年9月=100),Nominal Wage Index (September 1992=100)
HKMDS,202012,T0211,stat,M021102,實質工資指數 (1992年9月=100) (註釋 1),Real Wage Index (September 1992=100) (note 1)
HKMDS,202012,T0211,class1,indwl,行業主類,Industry section
HKMDS,202012,T0211,class2,bog,主要職業組別,Broad occupational group
HKMDS,202012,T0211,class1_code,indwl_01,製造,Manufacturing
HKMDS,202012,T0211,class1_code,indwl_04,進出口貿易、批發及零售,"Import/export, wholesale and retail trades"
HKMDS,202012,T0211,class1_code,indwl_0501,運輸,Transportation
HKMDS,202012,T0211,class1_code,indwl_06,住宿 (註釋 2) 及膳食服務,Accommodation (note 2) and food services
HKMDS,202012,T0211,class1_code,indwl_08,金融及保險,Financing and insurance
HKMDS,202012,T0211,class1_code,indwl_0901,地產租賃及保養管理,Real estate leasing and maintenance management
HKMDS,202012,T0211,class1_code,indwl_10,專業及商用服務,Professional and business services
HKMDS,202012,T0211,class1_code,indwl_1101,個人服務,Personal services
HKMDS,202012,T0211,class1_code,indwl_tt,所有選定行業主類 (註釋 3),All selected industry sections (note 3)
HKMDS,202012,T0211,class2_code,bog_01,技術工人及操作工人,Craftsmen and operatives
HKMDS,202012,T0211,class2_code,bog_02,督導級、技術員級、文書級及其他非生產級工人,"Supervisory, technical, clerical and miscellaneous non-production workers"
HKMDS,202012,T0211,class2_code,bog_03,所有上列主要職業組別,All above broad occupational groups
HKMDS,202012,T0211,figure,***,為使個別機構單位所提供的資料得以保密，數據不予公布,Data are not released in order to safeguard confidentiality of information provided by individual establishments
HKMDS,202012,T0211,other_info,note_G1,統計調查期內，「進出口貿易、批發及零售」、「住宿及膳食服務」、「金融及保險」和「專業及商用服務」的「技術工人及操作工人」並沒有數據。,"Data for ""Craftsmen and operatives"" of ""Import/export, wholesale and retail trades"", ""Accommodation and food services"", ""Financing and insurance"" and ""Craftsmen and operatives"" are not available for the survey period."
HKMDS,202012,T0211,other_info,note_1,(註釋 1) 實質工資指數是按其名義指數扣除以2014/15年為基期的甲類消費物價指數而計算出來。,(note 1) Real Wage Index is derived by deflating the corresponding nominal  index by the 2014/15-based CPI(A).
HKMDS,202012,T0211,other_info,note_2,(註釋 2) 住宿服務包括酒店、賓館、旅舍及其他提供短期住宿服務的機構單位。,"(note 2) Accommodation services cover hotels, guesthouses, boarding houses and other establishments providing short term accommodation."
HKMDS,202012,T0211,other_info,note_3,(註釋 3) 「所有選定行業主類」的數字是指「勞工收入統計調查」內工資統計調查涵蓋的所有行業，包括電力及燃氣供應、污水處理及廢棄物管理與出版。,"(note 3) Figures for ""All selected industry sections"" refer to all industries covered by the wage enquiry of the Labour Earnings Survey, including electricity and gas supply; sewerage and waste management; and publishing."
HKMDS,202012,T0211,other_info,source,政府統計處工資及勞工成本統計組〈一）,"Wages and Labour Costs Statistics Section (1), Census and Statistics Department"
HKMDS,202012,T0212,table,T0212,表2.12：由主要承建商填報有關從事公營建築工程的工人的每日平均工資,Table 2.12 : Average daily wages of workers engaged in Public Sector Construction Projects as reported by main contractors
HKMDS,202012,T0212,stat,M021201,從事公營建築工程的工人的每日平均工資 [元],Average daily wages of workers engaged in Public Sector Construction Projects [$]
HKMDS,202012,T0212,class1,worker,從事公營建築工程的工人,Workers engaged in Public Sector Construction Projects
HKMDS,202012,T0212,class1_code,worker_01,混凝土工,Concretor
HKMDS,202012,T0212,class1_code,worker_02,砌磚工,Bricklayer
HKMDS,202012,T0212,class1_code,worker_03,地渠工,Drainlayer
HKMDS,202012,T0212,class1_code,worker_04,砌石工,Mason
HKMDS,202012,T0212,class1_code,worker_05,鋼筋屈紮工,Bar bender and fixer
HKMDS,202012,T0212,class1_code,worker_06,金屬工,Metal worker
HKMDS,202012,T0212,class1_code,worker_07,普通焊接工,General welder
HKMDS,202012,T0212,class1_code,worker_08,結構鋼架工,Structural steel erector
HKMDS,202012,T0212,class1_code,worker_09,結構鋼材焊接工,Structural steel welder
HKMDS,202012,T0212,class1_code,worker_10,索具工 (叻㗎) ／金屬模板裝嵌工,Rigger/metal formwork erector
HKMDS,202012,T0212,class1_code,worker_11,木模板工,Carpenter (formwork)
HKMDS,202012,T0212,class1_code,worker_12,細木工,Joiner
HKMDS,202012,T0212,class1_code,worker_13,水喉工,Plumber
HKMDS,202012,T0212,class1_code,worker_14,建造機械技工,Construction plant mechanic
HKMDS,202012,T0212,class1_code,worker_15,機械設備操作工 (負荷物移動機械),Plant & equipment operator (load shifting)
HKMDS,202012,T0212,class1_code,worker_16,重型車輛駕駛員,Truck driver
HKMDS,202012,T0212,class1_code,worker_17,鑽破工,Rock-breaking driller
HKMDS,202012,T0212,class1_code,worker_18,瀝青工 (道路建造),Asphalter (road construction)
HKMDS,202012,T0212,class1_code,worker_19,竹棚工,Bamboo scaffolder
HKMDS,202012,T0212,class1_code,worker_20,潛水員,Diver
HKMDS,202012,T0212,class1_code,worker_21,批盪工,Plasterer
HKMDS,202012,T0212,class1_code,worker_22,玻璃工,Glazier
HKMDS,202012,T0212,class1_code,worker_23,髹漆及裝飾工,Painter and decorator
HKMDS,202012,T0212,class1_code,worker_24,平水工,Leveller
HKMDS,202012,T0212,class1_code,worker_25,雲石工,Marble worker
HKMDS,202012,T0212,class1_code,worker_26,電氣裝配工 (包括電工),Electrical fitter (including electrician)
HKMDS,202012,T0212,class1_code,worker_27,機械打磨裝配工,Mechanical fitter
HKMDS,202012,T0212,class1_code,worker_28,空調製冷設備技工,Refrigeration/air-conditioning/ventilation mechanic
HKMDS,202012,T0212,class1_code,worker_29,消防設備技工,Fire services mechanic
HKMDS,202012,T0212,class1_code,worker_30,升降機及自動梯技工,Lift and escalator mechanic
HKMDS,202012,T0212,class1_code,worker_31,屋宇設備保養技工,Building services maintenance mechanic 
HKMDS,202012,T0212,class1_code,worker_32,強電流電纜接駁工,Power cable jointer
HKMDS,202012,T0212,class1_code,worker_33,普通工人及雜工,General workers and labourers
HKMDS,202012,T0212,other_info,note_G1,上表的數字乃根據由公營建築工程（指建築署、土木工程拓展署、渠務署、機電工程署、環境保護署、路政署、房屋署及水務署範圍的工程項目）的主要承建商自行填報的行政報表，即「建造工程的地盤工人調配及工資月報表」(GF527)的資料編製而成。這些數字主要用於計算公營建築工程工資成本的變動，而非反映建造業的整體工資情況。,"Figures in the above table are compiled based on the information obtained from the self-administered ""Monthly Return of Site Labour Deployment and Wage Rates for Construction Works"" (GF527) completed by main contractors in the Public Sector Construction Projects (i.e. construction projects under the purview of Architectural Services Department, Civil Engineering and Development Department, Drainage Services Department, Electrical and Mechanical Services Department, Environmental Protection Department, Highways Department, Housing Department and Water Supplies Department). They are compiled mainly for deriving the changes in labour costs in Public Sector Construction Projects and are not meant to reflect the overall wage situation in the construction industry."
HKMDS,202012,T0212,other_info,note_G2,一些職業的每日平均工資可能有較大的按月波動，這主要是由於這些職業的人力需求較小，每月只有很少數目（且可能與上月完全不同）的公營建築工程聘請有關工人；而不同工程所需的工人的技術水平／經驗亦可能有很大差別。,The average daily wages of some occupations may be subject to relatively large fluctuations from month to month.  This is mainly because the number of workers required for these occupations is relatively small such that only a small number of Public Sector Construction Projects (which may be completely different from those in the preceding month) employ such workers each month; and the levels of skill/experience of the workers required by different projects could vary largely.
HKMDS,202012,T0212,other_info,note_G3,如某個職業在當月沒有更新的數據，將會列出該職業曾有數據的最近一個月份的數字。,"If there is no up-to-date data in the reference month for an occupation, the figure of the same occupation in the latest previous month where data were available will be provided."
HKMDS,202012,T0212,other_info,source,政府統計處工資及勞工成本統計組〈一）,"Wages and Labour Costs Statistics Section (1), Census and Statistics Department"
HKMDS,202012,T0213,table,T0213,表2.13：按選定行業主類劃分的中層經理級與專業僱員薪金指數,Table 2.13 : Salary indices for middle-level managerial and professional employees by selected industry section
HKMDS,202012,T0213,stat,M021301,名義薪金指數,Nominal salary index
HKMDS,202012,T0213,stat,M021302,實質薪金指數 (註釋 1),Real salary index (note 1)
HKMDS,202012,T0213,class1,saindex,薪金指數類別,Type of Salary Index
HKMDS,202012,T0213,class1_code,saindex_01,薪金指數 (甲)  (1995年6月=100),Salary Index (A)  (June 1995=100)
HKMDS,202012,T0213,class1_code,saindex_02,薪金指數 (乙)  (1995年6月=100),Salary Index (B)  (June 1995=100)
HKMDS,202012,T0213,class2,ind5,選定行業主類,Selected industry section
HKMDS,202012,T0213,class2_code,ind5_01,製造、電力及燃氣供應,"Manufacturing, electricity and gas supply"
HKMDS,202012,T0213,class2_code,ind5_02,樓宇建築、建造及有關行業,"Building, construction and related trades "
HKMDS,202012,T0213,class2_code,ind5_03,進出口貿易、批發及零售,"Import/export, wholesale and retail trades"
HKMDS,202012,T0213,class2_code,ind5_04,運輸、倉庫、通訊及旅行代理,"Transportation, storage, communications and travel agencies"
HKMDS,202012,T0213,class2_code,ind5_05,金融及保險,Financing and insurance 
HKMDS,202012,T0213,class2_code,ind5_tt,所有選定行業主類,All selected industry sections
HKMDS,202012,T0213,other_info,note_G1,數字指有關年度6月份的指數。,Figures refer to June of the year.
HKMDS,202012,T0213,other_info,note_1,(註釋 1) 實質薪金指數（甲）及（乙）均是以相應的名義薪金指數扣除以2014/15年為基期的丙類消費物價指數而計算出來。,(note 1) Both Real Salary Indices (A) and (B) are derived by deflating the corresponding Nominal Salary Indices by the 2014/15-based Consumer Price Index (C).
HKMDS,202012,T0213,other_info,source,政府統計處工資及勞工成本統計組〈二）,"Wages and Labour Costs Statistics Section (2), Census and Statistics Department"
HKMDS,202012,T0214,table,T0214,表2.14：按意外類別劃分的職業傷亡個案（2020年1月至6月）,Table 2.14 : Occupational injuries analysed by type of accident (January to June 2020)
HKMDS,202012,T0214,stat,M021401,職業傷亡個案,Occupational injuries
HKMDS,202012,T0214,class1,typeAcc,意外類別,Type of accident
HKMDS,202012,T0214,class1_code,typeAcc_01,受困於物件之內或物件之間,Trapped in or between objects
HKMDS,202012,T0214,class1_code,typeAcc_02,提舉或搬運物件時受傷,Injured whilst lifting or carrying
HKMDS,202012,T0214,class1_code,typeAcc_03,滑倒、絆倒或在同一高度跌倒,"Slip, trip or fall on same level"
HKMDS,202012,T0214,class1_code,typeAcc_04,人體從高處墮下,Fall of person from height
HKMDS,202012,T0214,class1_code,typeAcc_05,與固定或不動的物件碰撞,Striking against fixed or stationary object
HKMDS,202012,T0214,class1_code,typeAcc_06,被移動物件或與移動物件碰撞,Striking against or struck by moving object
HKMDS,202012,T0214,class1_code,typeAcc_07,踏在物件上,Stepping on object
HKMDS,202012,T0214,class1_code,typeAcc_08,暴露於有害物質中或接觸有害物質,Exposure to or contact with harmful substance
HKMDS,202012,T0214,class1_code,typeAcc_09,觸電或接觸放出的電流,Contact with electricity or electric discharge
HKMDS,202012,T0214,class1_code,typeAcc_10,受困於倒塌或翻側的物件,Trapped by collapsing or overturning object
HKMDS,202012,T0214,class1_code,typeAcc_11,遭墮下的物件撞擊,Struck by falling object
HKMDS,202012,T0214,class1_code,typeAcc_12,遭移動中的車輛撞倒,Struck by moving vehicle
HKMDS,202012,T0214,class1_code,typeAcc_13,觸及開動中的機器或觸及以機器製造中的物件,Contact with moving machinery or object being machined
HKMDS,202012,T0214,class1_code,typeAcc_14,遇溺,Drowning
HKMDS,202012,T0214,class1_code,typeAcc_15,火警燒傷,Exposure to fire
HKMDS,202012,T0214,class1_code,typeAcc_16,爆炸受傷,Exposure to explosion
HKMDS,202012,T0214,class1_code,typeAcc_17,被手工具所傷,Injured by hand tool
HKMDS,202012,T0214,class1_code,typeAcc_18,泥土傾瀉受傷,Injured by fall of ground
HKMDS,202012,T0214,class1_code,typeAcc_19,窒息,Asphyxiation
HKMDS,202012,T0214,class1_code,typeAcc_20,觸及灼熱表面或物質,Contact with hot surface or substance
HKMDS,202012,T0214,class1_code,typeAcc_21,被動物所傷,Injured by animal
HKMDS,202012,T0214,class1_code,typeAcc_22,於工作場所暴力事件中受傷,Injured in workplace violence
HKMDS,202012,T0214,class1_code,typeAcc_23,其他類別,Others
HKMDS,202012,T0214,class1_code,typeAcc_tt,總計,Total
HKMDS,202012,T0214,class2,occinj,職業傷亡個案,Occupational injuries
HKMDS,202012,T0214,class2_code,occinj_01,死,Fatal
HKMDS,202012,T0214,class2_code,occinj_02,傷,Non-fatal
HKMDS,202012,T0214,class2_code,occinj_tt,總計,Total
HKMDS,202012,T0214,other_info,note_G1,上列的傷亡數字為截至2020年9月25日所記錄的數字，可能在日後會作出修訂。,The above injury figures are recorded as at 25 September 2020 and are subject to revision later on.
HKMDS,202012,T0214,other_info,source,勞工處,Labour Department
HKMDS,202012,T0215,table,T0215,表2.15：按意外類別及行業劃分的工業意外個案（2020年1月至6月）,Table2.15：Industrial accidents analysed by type of accident and industry (January to June 2020)
HKMDS,202012,T0215,stat,M021501,工業意外個案,Industrial accidents
HKMDS,202012,T0215,stat,M021502,死亡人數,Number of fatalities
HKMDS,202012,T0215,class1,accid,行業意外類別,Type of accident
HKMDS,202012,T0215,class2,indld,行業,Industry
HKMDS,202012,T0215,class1_code,accid_01,受困於物件之內或物件之間,Trapped in or between objects
HKMDS,202012,T0215,class1_code,accid_02,提舉或搬運物件時受傷,Injured whilst lifting or carrying
HKMDS,202012,T0215,class1_code,accid_03,滑倒、絆倒或在同一高度跌倒,"Slip, trip or fall on same level"
HKMDS,202012,T0215,class1_code,accid_04,人體從高處墮下,Fall of person from height
HKMDS,202012,T0215,class1_code,accid_05,與固定或不動的物件碰撞,Striking against fixed or stationary object
HKMDS,202012,T0215,class1_code,accid_06,被移動物件或與移動物件碰撞,Striking against or struck by moving object
HKMDS,202012,T0215,class1_code,accid_07,踏在物件上,Stepping on object
HKMDS,202012,T0215,class1_code,accid_08,暴露於有害物質中或接觸有害物質,Exposure to or contact with harmful substance
HKMDS,202012,T0215,class1_code,accid_09,觸電或接觸放出的電流,Contact with electricity or electric discharge
HKMDS,202012,T0215,class1_code,accid_10,受困於倒塌或翻側的物件,Trapped by collapsing or overturning object
HKMDS,202012,T0215,class1_code,accid_11,遭墮下的物件撞擊,Struck by falling object
HKMDS,202012,T0215,class1_code,accid_12,遭移動中的車輛撞倒,Struck by moving vehicle
HKMDS,202012,T0215,class1_code,accid_13,觸及開動中的機器或觸及以機器製造中的物件,Contact with moving machinery or object being machined
HKMDS,202012,T0215,class1_code,accid_14,遇溺,Drowning
HKMDS,202012,T0215,class1_code,accid_15,火警燒傷,Exposure to fire
HKMDS,202012,T0215,class1_code,accid_16,爆炸受傷,Exposure to explosion
HKMDS,202012,T0215,class1_code,accid_17,被手工具所傷,Injured by hand tool
HKMDS,202012,T0215,class1_code,accid_18,泥土傾瀉受傷,Injured by fall of ground
HKMDS,202012,T0215,class1_code,accid_19,窒息,Asphyxiation
HKMDS,202012,T0215,class1_code,accid_20,觸及灼熱表面或物質,Contact with hot surface or substance
HKMDS,202012,T0215,class1_code,accid_21,被動物所傷,Injured by animal
HKMDS,202012,T0215,class1_code,accid_22,於工作場所暴力事件中受傷,Injured in workplace violence
HKMDS,202012,T0215,class1_code,accid_23,其他類別,Others
HKMDS,202012,T0215,class1_code,accid_tt,總計,Grand total
HKMDS,202012,T0215,class2_code,indld_01,食品、飲品及煙草製品的製造,"Manufacture of food products, beverages and tobacco products"
HKMDS,202012,T0215,class2_code,indld_02,紡織品的製造,Manufacture of textiles
HKMDS,202012,T0215,class2_code,indld_03,成衣的製造,Manufacture of wearing apparel
HKMDS,202012,T0215,class2_code,indld_04,皮革及相關製品、木材及木製品、水松製品、草編及編結材料製品（玩具除外）以及傢具的製造,"Manufacture of leather and related products, wood and products of wood and cork, articles of straw and plaiting materials (except toys),and furniture"
HKMDS,202012,T0215,class2_code,indld_05,紙及紙製品的製造；以及印刷及已儲錄資料媒體的複製,Manufacture of paper and paper products; and printing and reproduction of recorded media
HKMDS,202012,T0215,class2_code,indld_06,焦煤和精煉石油產品、化學品及化學產品，以及藥品、醫藥化學劑和植物藥材的製造,"Manufacture of coke and refined petroleum products; chemicals and chemical products; and pharmaceuticals, medicinal chemical and botanical products"
HKMDS,202012,T0215,class2_code,indld_07,橡膠及塑膠產品的製造（傢具、玩具、體育用品及文具除外）,"Manufacture of rubber and plastics products (except furniture, toys, sports goods and stationery)"
HKMDS,202012,T0215,class2_code,indld_08,其他非金屬礦產製品的製造,Manufacture of other non-metallic mineral products
HKMDS,202012,T0215,class2_code,indld_09,基本金屬的製造,Manufacture of basic metals
HKMDS,202012,T0215,class2_code,indld_10,金屬製品的製造（機械及設備除外）,Manufacture of fabricated metal products (except machinery and equipment)
HKMDS,202012,T0215,class2_code,indld_11,電腦、電子及光學產品的製造；電器設備及其他機械設備的製造、維修及安裝；以及汽車的裝嵌及其他運輸設備的製造,"Manufacture of computer, electronic and optical products; manufacture, repair & installation of electrical equipment and other machinery and equipment; and body assembly of motor vehicles and manufacture of other transport equipment"
HKMDS,202012,T0215,class2_code,indld_12,其他製造業,Other manufacturing
HKMDS,202012,T0215,class2_code,indld_13,電力及燃氣供應,Electricity and gas supply
HKMDS,202012,T0215,class2_code,indld_14,建造,Construction
HKMDS,202012,T0215,class2_code,indld_15,餐飲服務,Food and beverage services
HKMDS,202012,T0215,class2_code,indld_16,陸路運輸,Land transport
HKMDS,202012,T0215,class2_code,indld_17,污水處理；廢棄物的收集、處理及處置；資源的回收處理；以及污染防治服務,"Sewerage; waste collection, treatment and disposal; materials recovery; and remediation services"
