product,issue,table,category,code,desc_c,desc_e
HKMDS,202012,T0915,table,T0915,表9.15：2020年11月份外幣兌換率及港匯指數,Table 9.15 : Exchange rates and the Effective Exchange Rate Indices in November 2020
HKMDS,202012,T0915,stat,M091501,外幣兌換率 (每單位外幣兌換港元) (當日收市),Exchange rates (HK Dollar per unit of foreign currency) (as at end of day)
HKMDS,202012,T0915,stat,M091502,港匯指數 (2010年1月=100) (當日收市) - 貿易總值 (進口及整體出口) 加權,Effective Exchange Rate Indices for HK Dollar (January 2010 = 100) (as at end of day) - Trade (import and export)-weighted
HKMDS,202012,T0915,stat,M091503,港匯指數 (2010年1月=100) (當日收市) - 進口貨值加權,Effective Exchange Rate Indices for HK Dollar (January 2010 = 100) (as at end of day) - Import-weighted
HKMDS,202012,T0915,stat,M091504,港匯指數 (2010年1月=100) (當日收市) - 整體出口貨值加權,Effective Exchange Rate Indices for HK Dollar (January 2010 = 100) (as at end of day) - Export-weighted
HKMDS,202012,T0915,class1,forcur,外幣,Foreign currency
HKMDS,202012,T0915,class1_code,forcur_01,澳元,Australian Dollar
HKMDS,202012,T0915,class1_code,forcur_02,加拿大元,Canadian Dollar
HKMDS,202012,T0915,class1_code,forcur_03,印度盧比,Indian Rupee
HKMDS,202012,T0915,class1_code,forcur_04,日圓,Japanese Yen
HKMDS,202012,T0915,class1_code,forcur_05,南韓圓,Korean Won
HKMDS,202012,T0915,class1_code,forcur_06,馬來西亞元,Malaysia Ringgit
HKMDS,202012,T0915,class1_code,forcur_07,新台幣,New Taiwan Dollar
HKMDS,202012,T0915,class1_code,forcur_08,菲律賓披索,Philippine Peso
HKMDS,202012,T0915,class1_code,forcur_09,英鎊,Pound Sterling
HKMDS,202012,T0915,class1_code,forcur_10,新加坡元,Singapore Dollar
HKMDS,202012,T0915,class1_code,forcur_11,瑞士法郎,Swiss Franc
HKMDS,202012,T0915,class1_code,forcur_12,泰銖,Thai Baht
HKMDS,202012,T0915,class1_code,forcur_13,美元,U.S. Dollar
HKMDS,202012,T0915,class1_code,forcur_14,歐元,Euro
HKMDS,202012,T0915,class1_code,forcur_15,人民幣,Chinese Renminbi
HKMDS,202012,T0915,class1_code,forcur_16,特別提款權,Special Drawing Right
HKMDS,202012,T0915,other_info,note_G1,數字是指當日收巿的中間價。除新台幣及菲律賓披索的數字是現鈔價外，其餘的都是電匯價。若某日為非交易日，例如公眾假期，則沒有數字列出。,"Figures are the closing middle-market rates for the respective day.  They are telegraphic transfer rates except those for the New Taiwan Dollar and Philippine Peso which are notes rates.  For non-trading days such as public holidays, no figures are quoted."
HKMDS,202012,T0915,other_info,source,香港金融管理局；政府統計處貿易資料分析組,"Hong Kong Monetary Authority; Trade Analysis Section, Census and Statistics Department"
HKMDS,202012,T0916A,table,T0916A,表9.16：由恒生指數有限公司編製的選定指數 - (甲) 香港上市,Table 9.16 : Selected indexes compiled by the Hang Seng Indexes Company Limited - (A) Hong Kong-listed
HKMDS,202012,T0916A,stat,M091601,恒生指數 (31.7.1964=100),Hang Seng Index (31.7.1964=100)
HKMDS,202012,T0916A,stat,M091602,恒生指數 - 分類指數 (13.1.1984=975.47),Hang Seng Index - sectoral sub-indexes (13.1.1984=975.47)
HKMDS,202012,T0916A,stat,M091603,恒生綜合指數 (3.1.2000=2 000),Hang Seng Composite Index (3.1.2000=2 000)
HKMDS,202012,T0916A,stat,M091604,恒生綜合行業指數 (3.1.2000=2 000),Hang Seng Composite Industry Indexes (3.1.2000=2 000)
HKMDS,202012,T0916A,stat,M091605,恒生綜合市值指數 (3.1.2000=2 000) - 恒生綜合大型股指數,Hang Seng Composite Size Indexes (3.1.2000=2 000) - Hang Seng Composite LargeCap Index
HKMDS,202012,T0916A,stat,M091606,恒生綜合市值指數 (3.1.2000=2 000) - 恒生綜合中型股指數,Hang Seng Composite Size Indexes (3.1.2000=2 000) - Hang Seng Composite MidCap Index
HKMDS,202012,T0916A,stat,M091607,恒生綜合市值指數 (3.1.2000=2 000) - 恒生綜合小型股指數,Hang Seng Composite Size Indexes (3.1.2000=2 000) - Hang Seng Composite SmallCap Index
HKMDS,202012,T0916A,stat,M091608,恒指波幅指數,HSI Volatility Index
HKMDS,202012,T0916A,stat,M091609,恒生中國企業指數 (3.1.2000=2 000),Hang Seng China Enterprises Index (3.1.2000=2 000)
HKMDS,202012,T0916A,stat,M091610,恒生香港中資企業指數 (3.1.2000=2 000),Hang Seng China-Affiliated Corporations Index (3.1.2000=2 000)
HKMDS,202012,T0916A,stat,M091611,恒生中國H股金融行業指數 (5.3.2004=5 033.14),Hang Seng China H-Financials Index (5.3.2004=5 033.14)
HKMDS,202012,T0916A,stat,M091612,恒生中國（香港上市）100指數 (註釋 1) (3.1.2000=2 000),Hang Seng China (Hong Kong-listed) 100 Index (note 1) (3.1.2000=2 000)
HKMDS,202012,T0916A,stat,M091613,恒生中國（香港上市）25指數 (註釋 1) (3.1.2000=2 000),Hang Seng China (Hong Kong-listed) 25 Index (note 1) (3.1.2000=2 000)
HKMDS,202012,T0916A,stat,M091614,恒生香港35 (3.1.2000=2 000) ,Hang Seng HK 35 (3.1.2000=2 000)
HKMDS,202012,T0916A,stat,M091615,恒生房地產基金指數 (25.11.2005=3 000),Hang Seng REIT Index (25.11.2005=3 000)
HKMDS,202012,T0916A,stat,M091616,恒生港股通指數 (註釋 2) (31.12.2014=3 000),Hang Seng Stock Connect Hong Kong Index (note 2) (31.12.2014=3 000)
HKMDS,202012,T0916A,stat,M091617,恒生港股通中小型股指數 (註釋 2) (31.12.2014=3 000),Hang Seng Stock Connect Hong Kong MidCap & SmallCap Index (note 2) (31.12.2014=3 000)
HKMDS,202012,T0916A,stat,M091618,恒生港股通小型股指數 (註釋 2) (31.12.2014=3 000),Hang Seng Stock Connect Hong Kong SmallCap Index (note 2) (31.12.2014=3 000)
HKMDS,202012,T0916A,class1,stksect,行業類別,Sector
HKMDS,202012,T0916A,class1_code,stksect_01,金融,Finance
HKMDS,202012,T0916A,class1_code,stksect_02,公用事業,Utilities
HKMDS,202012,T0916A,class1_code,stksect_03,地產,Properties
HKMDS,202012,T0916A,class1_code,stksect_04,工商業,Commerce and Industry
HKMDS,202012,T0916A,class1,stkind,綜合行業,industry
HKMDS,202012,T0916A,class1_code,stkind_01,能源業,Energy
HKMDS,202012,T0916A,class1_code,stkind_02,原材料業,Materials
HKMDS,202012,T0916A,class1_code,stkind_03,工業,Industrials
HKMDS,202012,T0916A,class1_code,stkind_04,消費品製造業（於2019年9月9日終止發布）,Consumer Goods (discontinued on 9 September 2019)
HKMDS,202012,T0916A,class1_code,stkind_05,消費者服務業（於2019年9月9日終止發布）,Consumer Services (discontinued on 9 September 2019)
HKMDS,202012,T0916A,class1_code,stkind_06,電訊業,Telecommunications
HKMDS,202012,T0916A,class1_code,stkind_07,公用事業,Utilities
HKMDS,202012,T0916A,class1_code,stkind_08,金融業,Financials
HKMDS,202012,T0916A,class1_code,stkind_09,地產建築業,Properties & Construction
HKMDS,202012,T0916A,class1_code,stkind_10,資訊科技業,Information Technology
HKMDS,202012,T0916A,class1_code,stkind_11,綜合企業,Conglomerates
HKMDS,202012,T0916A,class1_code,stkind_12,非必需性消費,Consumer Discretionary
HKMDS,202012,T0916A,class1_code,stkind_13,必需性消費,Consumer Staples
HKMDS,202012,T0916A,class1_code,stkind_14,醫療保健業,Healthcare
HKMDS,202012,T0916A,other_info,note_G1,按日指數代表當日的收市指數，而按年及按月指數代表期內最後一個交易日的收市指數。,Daily indexes refer to the closing indexes of that day while annual and monthly indexes refer to the last trading day closing indexes as at end of the period.
HKMDS,202012,T0916A,other_info,source,恒生指數有限公司,Hang Seng Indexes Company Limited
HKMDS,202012,T0916B,table,T0916B,表9.16：由恒生指數有限公司編製的選定指數 - (乙) 跨市場及內地上市,Table 9.16 : Selected indexes compiled by the Hang Seng Indexes Company Limited - (B) Cross-market and Mainland-listed
HKMDS,202012,T0916B,stat,M091619,恒生神州50指數（美元） (3.1.2000=2 000),Hang Seng China 50 Index (USD) (3.1.2000=2 000)
HKMDS,202012,T0916B,stat,M091620,恒生滬深港通AH股溢價指數 (註釋 1),Hang Seng Stock Connect China AH Premium Index (note 1)
HKMDS,202012,T0916B,stat,M091621,恒生滬深港通AH股A+H指數 (註釋 1)（美元）(3.1.2006=1 000),Hang Seng Stock Connect China AH (A+H) Index (note 1) (USD) (3.1.2006=1 000)
HKMDS,202012,T0916B,stat,M091622,恒生滬深港通AH股A指數 (註釋 1)（人民幣）(3.1.2006=1 000) ,Hang Seng Stock Connect China AH (A) Index (note 1) (CNY) (3.1.2006=1 000) 
HKMDS,202012,T0916B,stat,M091623,恒生滬深港通AH股H指數 (註釋 1)（港幣）(3.1.2006=1 000),Hang Seng Stock Connect China AH (H) Index (note 1) (HKD) (3.1.2006=1 000) 
HKMDS,202012,T0916B,stat,M091624,恒生A股行業龍頭指數（人民幣）(1.7.2005=1 000),Hang Seng China A Industry Top Index (CNY) (1.7.2005=1 000)
HKMDS,202012,T0916B,stat,M091625,恒生內地及香港可持續發展企業指數（美元）(2.1.2008=3 000),Hang Seng (Mainland and HK) Corporate Sustainability Index (USD) (2.1.2008=3 000)
HKMDS,202012,T0916B,other_info,note_G1,按日指數代表當日的收市指數，而按年及按月指數代表期內最後一個交易日的收市指數。,Daily indexes refer to the closing indexes of that day while annual and monthly indexes refer to the last trading day closing indexes as at end of the period.
HKMDS,202012,T0916B,other_info,note_1,(註釋 1) 由2017年9月4日起，「恒生AH股溢價指數」、「恒生AH股A+H指數」、「恒生AH股A指數」和「恒生AH股H指數」分別重新命名為「恒生滬深港通AH股溢價指數」、「恒生滬深港通AH股A+H指數」、「恒生滬深港通AH股A指數」和「恒生滬深港通AH股H指數」。,"(note 1) As from 4 September 2017, ""Hang Seng China AH Premium Index"", ""Hang Seng China AH (A+H) Index"", ""Hang Seng China AH (A) Index"" and ""Hang Seng China AH (H) Index"" were renamed as ""Hang Seng Stock Connect China AH Premium Index"", ""Hang Seng Stock Connect China AH (A+H) Index"", ""Hang Seng Stock Connect China AH (A) Index"" and ""Hang Seng Stock Connect China AH (H) Index"" respectively."
HKMDS,202012,T0916B,other_info,source,恒生指數有限公司,Hang Seng Indexes Company Limited
HKMDS,202012,T0917,table,T0917,表9.17：標準普爾／香港交易所大型股指數、標準普爾／香港交易所GEM指數、成交金額及市場總值,"Table 9.17 : S&P/HKEX LargeCap Index, S&P/HKEX GEM Index, turnover and market capitalisation"
HKMDS,202012,T0917,stat,M091701,主板 - 標準普爾／香港交易所大型股指數 (28.2.2003=10 000),Main Board - S&P/HKEX LargeCap Index (28.2.2003=10 000)
HKMDS,202012,T0917,stat,M091702,主板 - 成交金額 [百萬港元],Main Board - Turnover [HK$ million]
HKMDS,202012,T0917,stat,M091703,主板 - 巿價總值 (期末數字) [百萬港元],Main Board - Market capitalisation (end period figures) [HK$ million]
HKMDS,202012,T0917,stat,M091704,GEM - 標準普爾／香港交易所GEM指數 (28.2.2003=1 000),GEM - S&P/HKEX GEM Index (28.2.2003=1 000)
HKMDS,202012,T0917,stat,M091705,GEM - 成交金額 [百萬港元],GEM - Turnover [HK$ million]
HKMDS,202012,T0917,stat,M091706,GEM - 巿價總值 (期末數字) [百萬港元],GEM - Market capitalisation (end period figures) [HK$ million]
HKMDS,202012,T0917,note_figure,(*),經修訂的數字,Revised figures
HKMDS,202012,T0917,other_info,note_G1,按日指數代表當日的收市指數，而按年及按月指數代表期內最後一個交易日的收市指數。,Daily indexes refer to the closing indexes of that day while annual and monthly indexes refer to the last trading day closing indexes as at end of the period.
HKMDS,202012,T0917,other_info,source,香港交易及結算所有限公司,Hong Kong Exchanges and Clearing Limited
HKMDS,202012,T0918,table,T0918,表9.18：2020年11月份恒生指數成分股每日收市價,Table 9.18 : Daily closing prices of the Hang Seng Index constituent stocks in November 2020
HKMDS,202012,T0918,stat,M091801,恒生指數成分股每日收市價 (當日收市) [元],Daily closing prices of the Hang Seng Index constituent stocks (as at end of day) [$]
HKMDS,202012,T0918,class1,hsics,行業類別,Type of industry
HKMDS,202012,T0918,class1_code,hsics_0101,金融 - 友邦保險,Finance - AIA
HKMDS,202012,T0918,class1_code,hsics_0102,金融 - 中國銀行,Finance - Bank of China
HKMDS,202012,T0918,class1_code,hsics_0103,金融 - 交通銀行,Finance - Bankcomm
HKMDS,202012,T0918,class1_code,hsics_0104,金融 - 中銀香港,Finance - BOC Hong Kong
HKMDS,202012,T0918,class1_code,hsics_0105,金融 - 建設銀行,Finance - CCB
HKMDS,202012,T0918,class1_code,hsics_0106,金融 - 中國人壽,Finance - China Life
HKMDS,202012,T0918,class1_code,hsics_0107,金融 - 恒生銀行,Finance - Hang Seng Bank
HKMDS,202012,T0918,class1_code,hsics_0108,金融 - 香港交易所,Finance - HKEX
HKMDS,202012,T0918,class1_code,hsics_0109,金融 - 滙豐控股,Finance - HSBC Holdings
HKMDS,202012,T0918,class1_code,hsics_0110,金融 - 工商銀行,Finance - ICBC
HKMDS,202012,T0918,class1_code,hsics_0111,金融 - 中國平安,Finance - Ping An
HKMDS,202012,T0918,class1_code,hsics_0201,公用事業 - 長江基建集團,Utilities - CKI Holdings
HKMDS,202012,T0918,class1_code,hsics_0202,公用事業 - 中電控股,Utilities - CLP Holdings
HKMDS,202012,T0918,class1_code,hsics_0203,公用事業 - 香港中華煤氣,Utilities - HK & China Gas
HKMDS,202012,T0918,class1_code,hsics_0204,公用事業 - 電能實業,Utilities - Power Assets
HKMDS,202012,T0918,class1_code,hsics_0301,地產 - 中國海外發展,Properties - China Overseas
HKMDS,202012,T0918,class1_code,hsics_0302,地產 - 華潤置地,Properties - China Res Land
HKMDS,202012,T0918,class1_code,hsics_0303,地產 - 長實集團,Properties - CK Asset
HKMDS,202012,T0918,class1_code,hsics_0304,地產 - 碧桂園,Properties - Country Garden
HKMDS,202012,T0918,class1_code,hsics_0305,地產 - 恒隆地產,Properties - Hang Lung Ppt
HKMDS,202012,T0918,class1_code,hsics_0306,地產 - 恒基地產,Properties - Henderson Land
HKMDS,202012,T0918,class1_code,hsics_0307,地產 - 領展房產基金,Properties - Link REIT
HKMDS,202012,T0918,class1_code,hsics_0308,地產 - 新世界發展,Properties - New World Dev
HKMDS,202012,T0918,class1_code,hsics_0309,地產 - 新鴻基地產,Properties - SHK Ppt
HKMDS,202012,T0918,class1_code,hsics_0310,地產 - 信和置業,Properties - Sino Land
HKMDS,202012,T0918,class1_code,hsics_0311,地產 - 九龍倉置業,Properties - Wharf REIC
HKMDS,202012,T0918,class1_code,hsics_0401,工商業 - 瑞聲科技,Commerce and Industry - AAC Tech
HKMDS,202012,T0918,class1_code,hsics_0402,工商業 - 中國移動,Commerce and Industry - China Mobile
HKMDS,202012,T0918,class1_code,hsics_0403,工商業 - 中國神華,Commerce and Industry - China Shenhua
HKMDS,202012,T0918,class1_code,hsics_0404,工商業 - 中國聯通,Commerce and Industry - China Unicom
HKMDS,202012,T0918,class1_code,hsics_0405,工商業 - 中信股份,Commerce and Industry - CITIC
HKMDS,202012,T0918,class1_code,hsics_0406,工商業 - 長和,Commerce and Industry - CKH Holdings
HKMDS,202012,T0918,class1_code,hsics_0407,工商業 - 中國海洋石油,Commerce and Industry - CNOOC
HKMDS,202012,T0918,class1_code,hsics_0408,工商業 - 石藥集團,Commerce and Industry - CSPC Pharma
HKMDS,202012,T0918,class1_code,hsics_0409,工商業 - 銀河娛樂,Commerce and Industry - Galaxy Ent
HKMDS,202012,T0918,class1_code,hsics_0410,工商業 - 吉利汽車,Commerce and Industry - Geely Auto
HKMDS,202012,T0918,class1_code,hsics_0411,工商業 - 恒安國際,Commerce and Industry - Hengan Int'l
HKMDS,202012,T0918,class1_code,hsics_0412,工商業 - 蒙牛乳業,Commerce and Industry - Mengniu Dairy
HKMDS,202012,T0918,class1_code,hsics_0413,工商業 - 港鐵公司,Commerce and Industry - MTR Corporation
HKMDS,202012,T0918,class1_code,hsics_0414,工商業 - 中國石油股份,Commerce and Industry - Petrochina
HKMDS,202012,T0918,class1_code,hsics_0415,工商業 - 金沙中國有限公司,Commerce and Industry - Sands China Ltd
HKMDS,202012,T0918,class1_code,hsics_0416,工商業 - 申洲國際,Commerce and Industry - Shenzhou Int'l
HKMDS,202012,T0918,class1_code,hsics_0417,工商業 - 中國生物製藥,Commerce and Industry - Sino Biopharm
HKMDS,202012,T0918,class1_code,hsics_0418,工商業 - 中國石油化工股份,Commerce and Industry - Sinopec Corp
HKMDS,202012,T0918,class1_code,hsics_0419,工商業 - 舜宇光學科技,Commerce and Industry - Sunny Optical
HKMDS,202012,T0918,class1_code,hsics_0420,工商業 - 太古股份公司A,Commerce and Industry - Swire Pacific A
HKMDS,202012,T0918,class1_code,hsics_0421,工商業 - 創科實業,Commerce and Industry - Techtronic Ind
HKMDS,202012,T0918,class1_code,hsics_0422,工商業 - 騰訊控股,Commerce and Industry - Tencent
HKMDS,202012,T0918,class1_code,hsics_0423,工商業 - 中國旺旺,Commerce and Industry - Want Want China
HKMDS,202012,T0918,class1_code,hsics_0424,工商業 - 萬洲國際,Commerce and Industry - WH Group
HKMDS,202012,T0918,class1_code,hsics_0425,工商業 - 阿里巴巴-SW,Commerce and Industry - Alibaba Group-SW
HKMDS,202012,T0918,class1_code,hsics_0426,工商業 - 小米集團-W,Commerce and Industry - Xiaomi Corp-W
HKMDS,202012,T0918,class1_code,hsics_0427,工商業 - 藥明生物,Commerce and Industry - Wuxi Biologics Inc
HKMDS,202012,T0918,other_info,source,香港交易及結算所有限公司,Hong Kong Exchanges and Clearing Limited
HKMDS,202012,T0919,table,T0919,表9.19：2020年11月份恒生指數期貨及期權,Table 9.19 : Hang Seng Index Futures and Options in November 2020
HKMDS,202012,T0919,stat,M091901,恒生指數期貨總成交量 (當日收市) [張數],Total volume of Hang Seng Index Futures (as at end of day) [no. of contracts]
HKMDS,202012,T0919,stat,M091902,小型恒生指數期貨總成交量 (當日收市) [張數],Total volume of Mini-Hang Seng Index Futures (as at end of day) [no. of contracts]
HKMDS,202012,T0919,stat,M091903,恒生指數期貨未平倉合約 (當日收市) [張數],Open interest of Hang Seng Index Futures (as at end of day) [no. of contracts]
HKMDS,202012,T0919,stat,M091904,小型恒生指數期貨未平倉合約 (當日收市) [張數],Open interest of Mini-Hang Seng Index Futures (as at end of day) [no. of contracts]
HKMDS,202012,T0919,stat,M091905,恒生指數期貨結算價 - 2020年11月 (當日收市),Settlement prices of Hang Seng Index Futures - November 2020 (as at end of day)
HKMDS,202012,T0919,stat,M091906,恒生指數期貨結算價 - 2020年12月 (當日收市),Settlement prices of Hang Seng Index Futures - December 2020 (as at end of day)
HKMDS,202012,T0919,stat,M091907,恒生指數期權總成交量 (當日收市) [張數],Total volume of Hang Seng Index Options (as at end of day) [no. of contracts]
HKMDS,202012,T0919,stat,M091908,恒生指數期權未平倉合約 (當日收市) [張數],Open interest of Hang Seng Index Options (as at end of day) [no. of contracts]
HKMDS,202012,T0919,other_info,source,香港交易及結算所有限公司,Hong Kong Exchanges and Clearing Limited
HKMDS,202012,T0920,table,T0920,表9.20：在香港交易所 (註釋 1) 上市的公司數目、總市值、收益率及市盈率,"Table 9.20 : Number of listed companies, market capitalisation, yield and price earning ratio of stocks listed on HKEX (note 1)"
HKMDS,202012,T0920,stat,M092001,上市公司數目 (期末數字),Number of listed companies (as at end of period)
HKMDS,202012,T0920,stat,M092002,主板所有股份的平均股息收益率 (期末數字) [%],Average dividend yield of all stocks on Main Board (as at end of period) [%]
HKMDS,202012,T0920,stat,M092003,主板所有股份的平均市盈率 (期末數字),Average price earning ratio of all stocks on Main Board (as at end of period)
HKMDS,202012,T0920,stat,M092004,上市公司總市值 (期末數字) [十億港元],Total market capitalisation of listed companies (as at end of period) [HK$ billion]
HKMDS,202012,T0920,class1,market,股票市場類別,Type of stock market
HKMDS,202012,T0920,class1_code,market_01,主板,Main Board
HKMDS,202012,T0920,class1_code,market_02,GEM,GEM
HKMDS,202012,T0920,class1_code,market_tt,總計,Total
HKMDS,202012,T0920,class2,stock,股票類別,Type of stock
HKMDS,202012,T0920,class2_code,stock_01,H 股,H Shares
HKMDS,202012,T0920,class2_code,stock_02,其他,Others
HKMDS,202012,T0920,class2_code,stock_tt,總計,Total
HKMDS,202012,T0920,note_figure,(*),經修訂的數字,Revised figures
HKMDS,202012,T0920,other_info,note_1,(註釋 1) 指香港交易及結算所有限公司。,(note 1) Denotes Hong Kong Exchanges and Clearing Limited.
HKMDS,202012,T0920,other_info,source,香港交易及結算所有限公司,Hong Kong Exchanges and Clearing Limited
HKMDS,202012,T0921,table,T0921,表9.21：金銀買賣報價,Table 9.21 : Gold and silver trading prices
HKMDS,202012,T0921,stat,M092101,金銀買賣報價,Gold and silver trading prices
HKMDS,202012,T0921,class1,gstype,金銀類別,Type of gold/silver
HKMDS,202012,T0921,class1_code,gstype_01,99黃金 (以每兩港元計) (註釋 1),Tael gold bar (HK$/tael) (note 1)
HKMDS,202012,T0921,class1_code,gstype_02,公斤條黃金 (以每克港元計) (註釋 2) ,Kilo gold bar (HK$/gram) (note 2)
HKMDS,202012,T0921,class1_code,gstype_03,銀 (以每10安士港元計),Silver (HK$/10 oz.)
HKMDS,202012,T0921,class2,tradp,報價,Trading prices
HKMDS,202012,T0921,class2_code,tradp_01,開市,Opening
HKMDS,202012,T0921,class2_code,tradp_02,收市,Closing
HKMDS,202012,T0921,class2_code,tradp_03,最高,High
HKMDS,202012,T0921,class2_code,tradp_04,最低,Low
HKMDS,202012,T0921,other_info,note_1,(註釋 1)「 99 黃金」是成色 99 黃金（重量5兩）。,"(note 1) ""Tael gold bar"" refers to 99 fineness gold (5 taels in weight)."
HKMDS,202012,T0921,other_info,note_2,(註釋 2) 「公斤條黃金」是成色999.9黃金（重量1千克），於2002年4月19日起開始買賣。,"(note 2) ""Kilo gold bar"" refers to 999.9 fineness gold (1 kilogram in weight) which started trading on 19 April 2002."
HKMDS,202012,T0921,other_info,source,金銀業貿易場,The Chinese Gold and Silver Exchange Society
HKMDS,202012,T0922,table,T0922,表9.22：2020年11月份金銀買賣報價,Table 9.22 : Gold and silver trading prices in November 2020
HKMDS,202012,T0922,stat,M092201,金銀買賣報價,Gold and silver trading prices
HKMDS,202012,T0922,class1,gstype,金銀類別,Type of gold/silver
HKMDS,202012,T0922,class1_code,gstype_01,99黃金 (以每兩港元計) (註釋 1),Tael gold bar (HK$/tael) (note 1)
HKMDS,202012,T0922,class1_code,gstype_02,公斤條黃金 (以每克港元計) (註釋 2) ,Kilo gold bar (HK$/gram) (note 2)
HKMDS,202012,T0922,class1_code,gstype_03,銀 (以每10安士港元計),Silver (HK$/10 oz.)
HKMDS,202012,T0922,class2,tradp,報價,Trading prices
HKMDS,202012,T0922,class2_code,tradp_01,開市,Opening
HKMDS,202012,T0922,class2_code,tradp_02,收市,Closing
HKMDS,202012,T0922,class2_code,tradp_03,最高,High
HKMDS,202012,T0922,class2_code,tradp_04,最低,Low
HKMDS,202012,T0922,other_info,note_1,(註釋 1)「 99 黃金」是成色 99 黃金（重量5兩）。,"(note 1) ""Tael gold bar"" refers to 99 fineness gold (5 taels in weight)."
HKMDS,202012,T0922,other_info,note_2,(註釋 2) 「公斤條黃金」是成色999.9黃金（重量1千克），於2002年4月19日起開始買賣。,"(note 2) ""Kilo gold bar"" refers to 999.9 fineness gold (1 kilogram in weight) which started trading on 19 April 2002."
HKMDS,202012,T0922,other_info,source,金銀業貿易場,The Chinese Gold and Silver Exchange Society
HKMDS,202012,T0923,table,T0923,表9.23：獲授權保險人、持牌保險經紀及持牌保險代理人數目,"Table 9.23 : Number of authorized insurers, licensed insurance brokers and licensed insurance agents"
HKMDS,202012,T0923,stat,M092301,獲授權保險人數目 (期末數字),Number of authorized insurers (as at end of period)
HKMDS,202012,T0923,stat,M092302,獲授權只經營再保險業務的保險人數目 (期末數字),Number of insurers authorized to carry on reinsurance business only (as at end of period)
HKMDS,202012,T0923,stat,M092303,持牌保險經紀數目 (期末數字),Number of licensed insurance brokers (as at end of period)
HKMDS,202012,T0923,stat,M092304,持牌保險代理人數目 (期末數字),Number of licensed insurance agents (as at end of period)
HKMDS,202012,T0923,class1,bus,業務,Business
HKMDS,202012,T0923,class1_code,bus_01,長期業務,Long term business only
HKMDS,202012,T0923,class1_code,bus_02,一般業務,General business only
HKMDS,202012,T0923,class1_code,bus_03,綜合業務,Composite business
HKMDS,202012,T0923,class1_code,bus_tt,總計,Total
HKMDS,202012,T0923,class1,licbroker,持牌保險經紀,Licensed insurance brokers
HKMDS,202012,T0923,class1_code,licbroker_01,持牌保險經紀公司,Licensed insurance broker companies
HKMDS,202012,T0923,class1_code,licbroker_02,持牌業務代表(經紀),Licensed technical representatives (Broker)
HKMDS,202012,T0923,class1_code,licbroker_tt,總計,Total
HKMDS,202012,T0923,class1,licagent,持牌保險代理人,Licensed insurance agents
HKMDS,202012,T0923,class1_code,licagent_01,持牌個人保險代理,Licensed individual insurance agents
HKMDS,202012,T0923,class1_code,licagent_02,持牌保險代理機構,Licensed insurance agencies
HKMDS,202012,T0923,class1_code,licagent_03,持牌業務代表(代理人),Licensed technical representatives (Agent)
HKMDS,202012,T0923,class1_code,licagent_tt,總計,Total
HKMDS,202012,T0923,other_info,note_G1,保險業監管局於2019年9月23日接手三個自律規管機構的保險中介人規管工作。「獲授權保險經紀」、「業務代表／行政總裁」、「個人代理人」、「保險代理商」和「業務代表／負責人」分別重新命名為「持牌保險經紀公司」、「持牌業務代表(經紀)」、「持牌個人保險代理」、「持牌保險代理機構」和「持牌業務代表(代理人)」。,"Insurance Authority has taken over the regulation of insurance intermediaries from the three Self-Regulatory Organisations (SROs) with effect from 23 September 2019.  “Authorized insurance brokers”, “Technical representatives/Chief executives”, “Individual agents”, “Insurance agencies” and “Technical representatives/Responsible officers” were renamed as “Licensed insurance broker companies”, “Licensed technical representatives (Broker)”, “Licensed individual insurance agents”, “Licensed insurance agencies” and “Licensed technical representatives (Agent)” respectively."
HKMDS,202012,T0923,other_info,source,保險業監管局,Insurance Authority
HKMDS,202012,T0924A,table,T0924A,表9.24：強制性公積金（強積金）計劃業務 - (甲) 受託人、計劃及基金數目,"Table 9.24 : Business of Mandatory Provident Fund (MPF) Schemes - (A) Number of trustees, schemes and funds"
HKMDS,202012,T0924A,stat,M092401,核准受託人數目 (註釋 1) (期末數字),Number of approved trustees (note 1) (as at end of period)
HKMDS,202012,T0924A,stat,M092402,註冊計劃數目 (註釋 1) (期末數字),Number of registered schemes (note 1) (as at end of period)
HKMDS,202012,T0924A,stat,M092403,核准成分基金數目 (註釋 1) (期末數字),Number of approved constituent funds (note 1) (as at end of period)
HKMDS,202012,T0924A,stat,M092404,核准匯集投資基金數目 (期末數字),Number of approved pooled investment funds (as at end of period)
HKMDS,202012,T0924A,stat,M092405,核准緊貼指數集體投資計劃數目 (期末數字),Number of approved index-tracking collective investment schemes (as at end of period)
HKMDS,202012,T0924A,other_info,note_1,(註釋 1) 由 2020 年 4 月開始，核准受託人、註冊計劃及核准成分基金的數字已作出重列，不再包括只營運核准匯集投資基金而沒有營運任何強積金計劃的受託人及即將終止的計劃或基金。因此，2020 年 4 月或以後的數字不能與較早前的數字作直接比較。,"(note 1) Starting from April 2020, the figures for approved trustees, registered schemes and approved constituent funds have been restated to exclude the trustee which operates only approved pool investment funds and does not operate any MPF schemes and schemes or funds that are to be terminated.  Therefore, figures from April 2020 onwards are not directly comparable to earlier figures."
HKMDS,202012,T0924A,other_info,source,強制性公積金計劃管理局,Mandatory Provident Fund Schemes Authority
